product,product-href,price,mobo-type,chipset
ASUS Z87-DELUXE LGA 1150 Intel Z87 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813131978,404,intel,lga-1150
ASUS H97M-E/CSM LGA 1150 Intel H97 HDMI SATA 6Gb/s USB 3.0 Micro ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132120,248,intel,lga-1150
GIGABYTE GA-Z97X-UD3H LGA 1150 Intel Z97 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/1JW-000J-001S5?&quicklink=true,null,intel,lga-1150
MSI Z97 PC Mate LGA 1150 Intel Z97 HDMI SATA 6Gb/s USB 3.0 ATX Motherboards - Intel,https://www.newegg.com/p/N82E16813130959,136,intel,lga-1150
Jingsha H81 M-ATX Desktop Motherboard LGA1150 CPU I3 4170 i5 4590 DDR3 USB 3.0 SATA 6Gb/s,https://www.newegg.com/jingsha-micro-atx-h81m-atx/p/1JW-00D3-00008,79,intel,lga-1150
HUANANZHI B85 M-ATX Desktop Motherboard CPU 1150 Core i3 i5 i7 Socket 1150 DDR3 VGA+DVI+HDMI  + CPU I5 4460 Solution Combo,https://www.newegg.com/huananzhi-b85m-atx/p/1JW-00D3-00014,199,intel,lga-1150
ASUS Z97-C LGA 1150 Intel Z97 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132131,null,intel,lga-1150
ASUS Z87-PLUS LGA 1150 Intel Z87 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813131980,284,intel,lga-1150
ASUS H97-PRO LGA 1150 Intel H97 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/1JW-00EE-00035,115,intel,lga-1150
MSI B85-G43 GAMING LGA 1150 Intel B85 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813130760,null,intel,lga-1150
ASRock H97M-ITX/ac LGA 1150 Intel H97 HDMI SATA 6Gb/s USB 3.0 Mini ITX Intel Motherboard,https://www.newegg.com/p/N82E16813157526,259,intel,lga-1150
GIGABYTE GA-B85M-DS3H-A LGA 1150 Intel B85 HDMI SATA 6Gb/s USB 3.0 Micro ATX Intel Motherboard,https://www.newegg.com/p/N82E16813128822,null,intel,lga-1150
GIGABYTE G1 Gaming G1.Sniper B5 LGA 1150 Intel B85 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/gigabyte-g1-gaming-g1-sniper-b5/p/N82E16813128674,null,intel,lga-1150
GIGABYTE GA-B85M-DS3H-A LGA 1150 Intel B85 HDMI SATA 6Gb/s USB 3.0 Micro ATX Motherboards - Intel,https://www.newegg.com/p/N82E16813128949,119,intel,lga-1150
GIGABYTE GA-B85M-DS3H (rev. 1.1) LGA 1150 Intel B85 HDMI SATA 6Gb/s USB 3.0 Micro ATX Intel Motherboard,https://www.newegg.com/p/1JW-000J-001M0,null,intel,lga-1150
ASUS Z87-PRO LGA 1150 Intel Z87 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813131979,null,intel,lga-1150
ASUS H97-PRO LGA 1150 Intel H97 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132214,null,intel,lga-1150
H81 motherboard LGA1150 desktop Motherboard DDR3 1150 Mainboard SATA3.0 USB3.0 Motherboard 220MM*170MM,https://www.newegg.com/p/1JW-003D-00032,69,intel,lga-1150
GIGABYTE GA-H81M-DS2V (rev. 1.0) LGA 1150 Intel H81 SATA 6Gb/s USB 3.0 Micro ATX Intel Motherboard,https://www.newegg.com/p/N82E16813128667,89,intel,lga-1150
ASUS Z87-K LGA 1150 Intel Z87 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard with UEFI BIOS,https://www.newegg.com/p/N82E16813131983,null,intel,lga-1150
ASUS SABERTOOTH Z97 MARK2 LGA 1150 Intel Z97 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132132,304,intel,lga-1150
GIGABYTE GA-G1.SNIPER B6 LGA 1150 Intel B85 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813128760,null,intel,lga-1150
GIGABYTE B85M-D3H LGA 1150 Intel B85 HDMI SATA 6Gb/s USB 3.0 Micro ATX Intel Motherboard,https://www.newegg.com/p/1JW-000J-001M3,119,intel,lga-1150
GIGABYTE GA-Z97-HD3 (rev. 2.0) LGA 1150 Intel Z97 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813128715,null,intel,lga-1150
GIGABYTE GA-B85-HD3-A (rev. 1.0) LGA 1150 Intel B85 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813128831,99,intel,lga-1150
MSI Z87-G45 Gaming LGA 1150 Intel Z87 HDMI SATA 6Gb/s USB 3.0 ATX Pro Gaming with Killer Networking & Sound Blaster Intel Motherboard,https://www.newegg.com/p/N82E16813130693,null,intel,lga-1150
MSI Z97-Gaming 7 LGA 1150 Intel Z97 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813130768,null,intel,lga-1150
ASUS Z97-PRO(Wi-Fi ac) LGA 1150 Intel Z97 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132117,null,intel,lga-1150
ASUS Z97-P LGA 1150 Intel Z97 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/asus-z97-p/p/1JW-000C-003B0,153,intel,lga-1150
GIGABYTE GA-Z97X-UD3H LGA 1150 Intel Z97 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813128853,179,intel,lga-1150
ASUS Z87-C LGA 1150 Intel Z87 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813131982,null,intel,lga-1150
GIGABYTE G1.Sniper Z97 (rev. 1.x) LGA 1150 Intel Z97 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813128706,null,intel,lga-1150
Dell Alienware X51 R2 Andromeda H87 LGA 1150 mini ITX Motherboard 0PGRP5 PGRP5,https://www.newegg.com/p/2AN-001M-00215,183,intel,lga-1150
MSI B85-G41 PC MATE-R LGA 1150 Intel B85 HDMI SATA 6Gb/s USB 3.0 ATX High Performance CF Intel Motherboard Certified Refurbished,https://www.newegg.com/p/N82E16813130822,109,intel,lga-1150
