product,product-href,price
"GIGABYTE GeForce GT 1030 Low Profile 2GB, GV-N1030D5-2GL",https://www.newegg.com/gigabyte-geforce-gt-1030-gv-n1030d5-2gl/p/N82E16814125972,84
EVGA GeForce 210 DirectX 10.1 01G-P3-1313-KR 1GB 64-Bit DDR3 PCI Express 2.0 HDCP Ready Low Profile Ready Video Card,https://www.newegg.com/evga-geforce-210-01g-p3-1313-kr/p/N82E16814130606,41
"GIGABYTE Radeon RX 580 GAMING 8G (rev. 2.0) Graphics Card, PCIe 3.0, 8GB 256-Bit GDDR5, GV-RX580GAMING-8GD REV2.0 Video Card",https://www.newegg.com/gigabyte-radeon-rx-580-gv-rx580gaming-8gd-rev2-0/p/N82E16814932247,169
ASRock Challenger D Radeon RX 5500 XT DirectX 12 RX5500XT CLD 4GO 4GB 128-Bit GDDR6 PCI Express 4.0 x8 HDCP Ready Video Card,https://www.newegg.com/asrock-radeon-rx-5500-xt-rx5500xt-cld-4go/p/N82E16814930026,179
EVGA GeForce GTX 1060 FTW+ Gaming DirectX 12 03G-P4-6367-KR 3GB 192-Bit GDDR5 PCI Express 3.0 FTW+ GAMING ACX 3.0 Video Card,https://www.newegg.com/evga-geforce-gtx-1060-ftw-gaming-03g-p4-6367-kr/p/N82E16814487272,350
ASRock Radeon RX 5700 XT DirectX 12 RX 5700 XT TAICHI X 8G OC+ 8GB 256-Bit GDDR6 PCI Express 4.0 HDCP Ready Video Card,https://www.newegg.com/asrock-radeon-rx-5700-xt-rx-5700-xt-taichi-x-8g-oc/p/N82E16814930022,439
ASUS Radeon RX 580 O4G Dual-fan OC Edition GDDR5 DP HDMI DVI VR Ready AMD Graphics Card (DUAL-RX580-O4G),https://www.newegg.com/asus-radeon-rx-580-dual-rx580-o4g/p/N82E16814126196,450
SAPPHIRE PULSE Radeon RX 580 DirectX 12 11265-05-20G 8GB 256-Bit GDDR5 PCI Express 3.0 CrossFireX Support Video Cards,https://www.newegg.com/sapphire-radeon-rx-580-11265-05-20g/p/N82E16814202362,189
MSI GeForce GTX 1650 SUPER DirectX 12 GTX 1650 Super AERO ITX OC 4GB 128-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready ITX Video Card,https://www.newegg.com/msi-geforce-gtx-1650-super-gtx-1650-super-aero-itx-oc/p/N82E16814137486,187
MSI Radeon RX 5700 DirectX 12 RX 5700 EVOKE OC 8GB 256-Bit GDDR6 PCI Express 4.0 HDCP Ready CrossFireX Support Video Card,https://www.newegg.com/msi-radeon-rx-5700-rx-5700-evoke-oc/p/N82E16814137467,649
